1 , 0.225318965912
2 , 0.109136359692
4 , 0.059192738533
8 , 0.0325103235245
16 , 0.0176824712753
32 , 0.0100043296814
64 , 0.00738626003265
128 , 0.00673314571381
256 , 0.00394465923309
512 , 0.00356269836426
1024 , 0.0030763220787
2048 , 0.00260051488876
4096 , 0.00262033462524
8192 , 0.00241722106934
16384 , 0.00300532579422
32768 , 0.00249319314957
65536 , 0.00307366132736
131072 , 0.00321714401245
262144 , 0.00280178070068
524288 , 0.00254133462906
